quality_stream_key,deviceKey,count,reject_reason_display_name,prodmetric_stream_key
1825764,Line 1,10,Scratch,5547267
1825812,Line 1,6,Detected by Max WIP,5547384
1825813,Line 1,3,Squished,5547384
1825814,Line 1,6,Out of Spec,5547384
1825815,Line 1,2,Bad Packaging,5547384
1825816,Line 1,2,Underweight,5547384
1825817,Line 1,7,xyz,5547384
1825818,Line 1,2,Cosmetic Defect,5547384
1825871,Line 2,11,Bad Packaging,5547516
1825872,Line 2,2,Detected by Max WIP,5547516
1825873,Line 2,10,foreign particle,5547516
1825983,Line 1,8,Reject,5547731
1825984,Line 1,3,Overweight,5547731
1825999,Line 1,2,Detected by Max WIP,5547792
1826000,Line 1,3,foreign particle,5547792
1826093,Line 2,4,Underweight,5548242
1826094,Line 2,4,Squished,5548242
1826095,Line 2,2,Overweight,5548242
1826096,Line 3,8,Reject,5548246
1826115,Line 3,7,Cosmetic Defect,5548280
1826197,Line 1,4,Detected by Max WIP,5548448
1826212,Line 4,8,Detected by Max WIP,5548488
1826213,Line 4,25,Reject,5548488
1826268,Line 4,4,Detected by Max WIP,5548674
1826269,Line 4,2,Reject,5548674
1826274,Line 3,4,Overweight,5548687
1826275,Line 3,3,Out of Spec,5548687
1826320,Line 3,1,Cosmetic Defect,5548728
1826321,Line 3,3,Overweight,5548728
1826336,Line 2,3,Overweight,5548787
1826337,Line 2,2,Cosmetic Defect,5548787
1826338,Line 2,7,Detected by Max WIP,5548787
1826448,Line 2,5,Cosmetic Defect,5549042
1826449,Line 2,2,Overweight,5549049
1826475,Line 3,2,Detected by Max WIP,5549201
1826476,Line 3,14,Reject,5549201
1826477,Line 3,13,Underweight,5549201
1826478,Line 3,1,Out of Spec,5549201
1826577,Line 3,2,Underweight,5549432
1826578,Line 3,7,Scratch,5549432
1826587,Line 1,8,Scratch,5549440
1826589,Line 3,11,Cosmetic Defect,5549464
1826693,Line 2,6,Cosmetic Defect,5549663
1826694,Line 2,6,Scratch,5549663
1826695,Line 2,4,Reject,5549663
1826713,Line 2,3,Underweight,5549714
1826768,Line 3,1,Underweight,5549856
1826769,Line 3,5,Detected by Max WIP,5549856
1826770,Line 3,1,Scratch,5549856
1826805,Line 2,4,Detected by Max WIP,5549973
1826814,Line 1,3,Reject,5549976
1826815,Line 1,4,Squished,5549976
1826816,Line 1,11,Cosmetic Defect,5549976
1826817,Line 1,2,foreign particle,5549976
1826853,Line 2,5,foreign particle,5550081
1826900,Line 3,9,Scratch,5550265
1826901,Line 3,5,Cosmetic Defect,5550265
1826902,Line 3,3,Reject,5550265
1826903,Line 3,15,Detected by Max WIP,5550265
1826938,Line 1,5,Cosmetic Defect,5550300
1826974,Line 2,13,Bad Packaging,5550409
1826987,Line 4,3,Detected by Max WIP,5550431
1826989,Line 4,13,Reject,5550442
1826990,Line 4,3,Detected by Max WIP,5550442
1827062,Line 4,14,Reject,5550694
1827081,Line 3,17,Detected by Max WIP,5550731
1827082,Line 3,5,Cosmetic Defect,5550731
1827083,Line 3,4,Underweight,5550731
1827164,Line 2,5,Cosmetic Defect,5550940
1827190,Line 1,4,xyz,5551007
1827191,Line 1,7,foreign particle,5551007
1827196,Line 2,4,foreign particle,5551028
1827197,Line 2,1,Scratch,5551028
1827202,Line 3,4,Underweight,5551038
1827203,Line 3,2,Scratch,5551038
1827204,Line 3,7,Overweight,5551038
1827205,Line 3,6,Cosmetic Defect,5551038
1827275,Line 4,11,Detected by Max WIP,5551245
1827276,Line 4,4,Reject,5551245
1827364,Line 2,7,Scratch,5551366
1827367,Line 1,6,Underweight,5551451
1827368,Line 1,2,Scratch,5551451
1827387,Line 2,2,Squished,5551487
1827419,Line 4,11,Detected by Max WIP,5551603
1827420,Line 4,12,Reject,5551603
1821164,Line 2,4,Squished,5539751
1821186,Line 2,5,Reject,5539783
1821187,Line 2,10,Underweight,5539783
1821188,Line 2,3,foreign particle,5539783
1821189,Line 2,17,xyz,5539783
1821214,Line 2,2,Overweight,5539817
1821231,Line 2,4,foreign particle,5539843
1821232,Line 2,12,xyz,5539843
1821233,Line 2,13,Squished,5539846
1821234,Line 2,1,Out of Spec,5539846
1821235,Line 2,8,Underweight,5539846
1821236,Line 2,4,Detected by Max WIP,5539846
1821253,Line 2,6,Underweight,5539872
1821254,Line 2,4,Out of Spec,5539872
1821255,Line 2,5,Detected by Max WIP,5539872
1821256,Line 2,10,xyz,5539872
1821259,Line 2,8,foreign particle,5539877
1821260,Line 2,2,Bad Packaging,5539877
1821261,Line 2,4,Overweight,5539877
1821290,Line 2,1,Scratch,5539909
1821291,Line 2,2,Overweight,5539909
1821309,Line 2,2,Underweight,5539929
1821310,Line 2,8,Cosmetic Defect,5539929
1821311,Line 2,6,Overweight,5539929
1821314,Line 2,17,Out of Spec,5539935
1772805,Line 4,1,Detected by Max WIP,5470301
1772819,Line 4,3,Detected by Max WIP,5470341
1772823,Line 4,1,Reject,5470348
1772825,Line 4,9,Reject,5470351
1772826,Line 4,2,Detected by Max WIP,5470351
1772838,Line 4,5,Detected by Max WIP,5470380
1772959,Line 4,4,Reject,5470438
1772973,Line 4,6,Reject,5470468
1772976,Line 4,6,Detected by Max WIP,5470482
1772989,Line 4,9,Reject,5470589
1772990,Line 4,7,Detected by Max WIP,5470589
1773011,Line 4,5,Reject,5470630
1773012,Line 4,14,Detected by Max WIP,5470630
1773026,Line 4,2,Detected by Max WIP,5470726
1773027,Line 4,3,Reject,5470726
1773044,Line 4,8,Detected by Max WIP,5470769
1773045,Line 4,8,Reject,5470775
1773046,Line 4,14,Detected by Max WIP,5470775
1773047,Line 4,11,Detected by Max WIP,5470778
1773274,Line 4,2,Detected by Max WIP,5470984
1773275,Line 4,5,Reject,5470990
1773278,Line 4,14,Reject,5470994
1773280,Line 4,13,Reject,5470997
1773281,Line 4,10,Detected by Max WIP,5470997
1773295,Line 4,12,Reject,5471025
1773312,Line 4,3,Detected by Max WIP,5471138
1773316,Line 4,4,Reject,5471143
1773329,Line 4,5,Detected by Max WIP,5471186
1773344,Line 4,9,Detected by Max WIP,5471282
1773345,Line 4,2,Reject,5471282
1773348,Line 4,4,Reject,5471286
1773349,Line 4,4,Detected by Max WIP,5471286
1773363,Line 4,12,Detected by Max WIP,5471331
1773366,Line 4,15,Detected by Max WIP,5471334
1773367,Line 4,18,Reject,5471334
1773383,Line 4,20,Detected by Max WIP,5471369
1773385,Line 4,10,Reject,5471373
1773400,Line 4,1,Reject,5471546
1773401,Line 4,1,Detected by Max WIP,5471546
1773403,Line 4,17,Detected by Max WIP,5471555
1773404,Line 4,2,Reject,5471555
1773416,Line 4,8,Reject,5471585
1773417,Line 4,7,Detected by Max WIP,5471585
1773419,Line 4,4,Detected by Max WIP,5471592
1773420,Line 4,4,Reject,5471592
1773435,Line 4,7,Reject,5471701
1773460,Line 4,1,Reject,5471773
1773463,Line 4,5,Reject,5471776
1773565,Line 4,1,Detected by Max WIP,5471776
1782687,Line 4,38,Detected by Max WIP,5471885
1782688,Line 4,7,Reject,5471885
1784020,Line 3,2,Overweight,5470888
1784021,Line 3,4,Scratch,5470888
1784022,Line 3,3,Underweight,5470888
1784023,Line 3,8,Cosmetic Defect,5470888
1784024,Line 3,8,Reject,5470888
1784025,Line 3,6,Detected by Max WIP,5470888
1791115,Line 3,5,Overweight,5476281
1791116,Line 3,7,Reject,5476281
1821315,Line 2,9,Underweight,5539935
1821347,Line 2,15,Reject,5539961
1821348,Line 2,19,Bad Packaging,5539961
1821349,Line 2,1,xyz,5539961
1826775,Line 1,9,Reject,5549891
1826797,Line 3,3,Scratch,5549964
1826798,Line 3,3,Detected by Max WIP,5549964
1826876,Line 1,5,Out of Spec,5550199
1826921,Line 3,18,Detected by Max WIP,5550272
1826926,Line 1,5,Overweight,5550279
1826927,Line 1,10,Cosmetic Defect,5550279
1826928,Line 1,4,Squished,5550279
1826988,Line 4,12,Detected by Max WIP,5550441
1826991,Line 2,15,Underweight,5550467
1826992,Line 2,8,Scratch,5550467
1827079,Line 4,15,Reject,5550730
1827080,Line 4,8,Detected by Max WIP,5550730
1827124,Line 3,1,Overweight,5550813
1827125,Line 3,5,Cosmetic Defect,5550813
1827219,Line 2,4,Scratch,5551052
1827220,Line 2,4,Overweight,5551052
1827248,Line 3,5,Scratch,5551140
1827249,Line 3,5,Cosmetic Defect,5551140
1827269,Line 3,5,Scratch,5551236
1827270,Line 3,11,Detected by Max WIP,5551236
1827289,Line 4,6,Reject,5551274
1827290,Line 4,4,Detected by Max WIP,5551274
1827319,Line 4,11,Reject,5551316
1827433,Line 2,6,Scratch,5551616
1827451,Line 3,4,Cosmetic Defect,5551638
1827489,Line 1,6,foreign particle,5551780
1827490,Line 1,4,Overweight,5551780
1827491,Line 1,6,Reject,5551780
1827501,Line 4,9,Detected by Max WIP,5551785
1827502,Line 4,4,Reject,5551785
1827636,Line 2,1,Reject,5552040
1827637,Line 2,12,Underweight,5552040
1827638,Line 2,2,Detected by Max WIP,5552040
1826970,Line 3,10,Detected by Max WIP,5550393
1827026,Line 2,5,Reject,5550588
1827073,Line 1,2,foreign particle,5550709
1827074,Line 1,3,Scratch,5550709
1827253,Line 1,14,Detected by Max WIP,5551201
1827254,Line 1,1,Overweight,5551201
1827288,Line 2,9,Underweight,5551272
1827294,Line 3,4,Scratch,5551276
1827295,Line 3,2,Overweight,5551276
1827296,Line 3,12,Reject,5551276
1827305,Line 3,11,Reject,5551305
1827306,Line 3,8,Overweight,5551305
1827340,Line 3,13,Underweight,5551326
1827341,Line 3,12,Cosmetic Defect,5551326
1827346,Line 4,24,Reject,5551334
1827347,Line 4,4,Detected by Max WIP,5551334
1827366,Line 4,3,Detected by Max WIP,5551380
1827375,Line 4,6,Detected by Max WIP,5551450
1827376,Line 4,1,Reject,5551450
1827418,Line 1,1,Bad Packaging,5551594
1827447,Line 2,6,Detected by Max WIP,5551636
1827448,Line 2,3,Bad Packaging,5551636
1827475,Line 3,5,Overweight,5551678
1827476,Line 1,9,Reject,5551658
1827520,Line 4,2,Reject,5551853
1827641,Line 1,7,Detected by Max WIP,5552034
1827444,Line 3,3,Reject,5551622
1827446,Line 4,11,Reject,5551627
1827504,Line 1,4,Reject,5551832
1827521,Line 2,14,xyz,5551867
1827522,Line 2,8,Squished,5551867
1827523,Line 2,7,Reject,5551867
1827524,Line 2,1,Scratch,5551867
1827624,Line 3,16,Detected by Max WIP,5552004
1827625,Line 3,2,Scratch,5552004
1827648,Line 3,1,Out of Spec,5552028
1827649,Line 3,11,Underweight,5552028
1827650,Line 3,9,Cosmetic Defect,5552028
1821381,Line 2,5,Scratch,5539990
1821382,Line 2,4,foreign particle,5539990
1821383,Line 2,5,xyz,5539990
1821413,Line 2,16,xyz,5540021
1821414,Line 2,4,Overweight,5540021
1821415,Line 2,10,Bad Packaging,5540021
1821419,Line 2,3,Reject,5540027
1821459,Line 2,7,Detected by Max WIP,5540082
1821460,Line 2,3,foreign particle,5540082
1821466,Line 2,3,Scratch,5540088
1821467,Line 2,7,Reject,5540088
1821468,Line 2,6,Cosmetic Defect,5540088
1821496,Line 2,8,xyz,5540107
1821517,Line 2,6,Underweight,5540139
1821518,Line 2,2,Reject,5540139
1821519,Line 2,10,Scratch,5540139
1821546,Line 2,2,Reject,5540168
1821552,Line 2,25,Underweight,5540174
1821583,Line 2,7,xyz,5540202
1821606,Line 2,7,xyz,5540228
1821611,Line 2,8,Overweight,5540234
1821612,Line 2,9,Bad Packaging,5540234
1821613,Line 2,5,Scratch,5540234
1821618,Line 2,1,foreign particle,5540237
1821619,Line 2,12,Cosmetic Defect,5540237
1821620,Line 2,2,Detected by Max WIP,5540237
1821621,Line 2,4,Out of Spec,5540237
1821638,Line 2,13,Out of Spec,5540270
1821639,Line 2,6,Cosmetic Defect,5540276
1821640,Line 2,10,Bad Packaging,5540276
1821641,Line 2,4,foreign particle,5540276
1821642,Line 2,2,Cosmetic Defect,5540281
1821643,Line 2,14,foreign particle,5540281
1821662,Line 2,16,Underweight,5540311
1821663,Line 2,2,Cosmetic Defect,5540311
1821664,Line 2,11,Bad Packaging,5540311
1821665,Line 2,8,Out of Spec,5540311
1821695,Line 2,8,Squished,5540351
1821696,Line 2,3,Detected by Max WIP,5540354
1821697,Line 2,12,Overweight,5540358
1821698,Line 2,8,Underweight,5540358
1821699,Line 2,12,Detected by Max WIP,5540358
1821700,Line 2,5,Squished,5540358
1821701,Line 2,1,Bad Packaging,5540358
1821722,Line 2,5,Out of Spec,5540404
1821741,Line 2,11,Detected by Max WIP,5540437
1821796,Line 2,4,Detected by Max WIP,5540539
1821815,Line 2,16,Scratch,5540577
1821816,Line 2,2,Underweight,5540577
1821824,Line 2,10,Overweight,5540584
1821840,Line 2,8,Reject,5540613
1821841,Line 2,8,xyz,5540613
1821842,Line 2,6,foreign particle,5540613
1821843,Line 2,5,Detected by Max WIP,5540613
1821844,Line 2,3,Out of Spec,5540613
1821845,Line 2,8,Scratch,5540613
1821846,Line 2,2,xyz,5540623
1821847,Line 2,6,Cosmetic Defect,5540623
1821873,Line 2,3,Out of Spec,5540674
1821874,Line 2,24,foreign particle,5540674
1821876,Line 2,7,Squished,5540678
1821897,Line 2,8,Squished,5540717
1821900,Line 2,1,Reject,5540720
1821901,Line 2,1,Underweight,5540720
1821902,Line 2,6,Squished,5540720
1822752,Line 1,2,foreign particle,5498611
1822753,Line 1,1,Underweight,5498611
1822754,Line 1,2,Out of Spec,5498611
1822785,Line 1,8,foreign particle,5501322
1822786,Line 1,9,Reject,5501322
1822787,Line 1,6,Overweight,5501322
1822857,Line 1,5,Squished,5508884
1822871,Line 4,10,Reject,5510881
1822872,Line 4,2,Detected by Max WIP,5510881
1822982,Line 1,1,Squished,5511108
1823053,Line 3,5,Detected by Max WIP,5511244
1823054,Line 3,3,Overweight,5511244
1823055,Line 3,9,Detected by Max WIP,5511248
1823056,Line 3,3,Underweight,5511248
1823057,Line 3,13,Overweight,5511248
1823058,Line 3,4,Scratch,5511248
1823212,Line 3,3,Out of Spec,5526314
1823213,Line 3,2,Reject,5526314
1823316,Line 1,7,Cosmetic Defect,5536789
1823397,Line 4,11,Reject,5542562
1823454,Line 3,7,Reject,5542666
1823455,Line 3,6,Cosmetic Defect,5542666
1823456,Line 3,6,Overweight,5542666
1823476,Line 3,9,Cosmetic Defect,5542689
1823534,Line 1,8,Out of Spec,5542787
1823535,Line 1,10,Bad Packaging,5542787
1823612,Line 4,1,Reject,5542971
1823613,Line 4,13,Detected by Max WIP,5542971
1823771,Line 1,2,Cosmetic Defect,5543222
1823797,Line 4,3,Reject,5543284
1823902,Line 3,10,Cosmetic Defect,5543492
1823903,Line 3,9,Overweight,5543492
1823904,Line 3,3,Reject,5543492
1823905,Line 3,10,Detected by Max WIP,5543492
1823906,Line 3,7,Underweight,5543492
1823964,Line 3,9,Scratch,5543599
1823965,Line 3,10,Underweight,5543599
1824091,Line 1,1,xyz,5543837
1824097,Line 4,7,Reject,5543892
1824148,Line 3,3,Out of Spec,5544067
1824149,Line 3,15,Reject,5544067
1824305,Line 1,7,Detected by Max WIP,5544319
1824306,Line 1,3,xyz,5544319
1824318,Line 4,2,Detected by Max WIP,5544348
1824319,Line 4,11,Reject,5544348
1824322,Line 1,9,Underweight,5544353
1824342,Line 3,1,Reject,5544380
1824343,Line 3,3,Scratch,5544380
1824386,Line 3,1,Underweight,5544458
1824387,Line 3,9,Cosmetic Defect,5544458
1824581,Line 1,20,foreign particle,5544827
1824582,Line 1,10,xyz,5544827
1824583,Line 1,3,Out of Spec,5544827
1824605,Line 3,3,Scratch,5544844
1824606,Line 3,4,Underweight,5544844
1824630,Line 3,10,Underweight,5544890
1824631,Line 3,3,Overweight,5544890
1824636,Line 4,1,Detected by Max WIP,5544909
1824644,Line 4,14,Reject,5544926
1824657,Line 4,6,Detected by Max WIP,5544969
1824658,Line 4,11,Reject,5544969
1824713,Line 4,21,Detected by Max WIP,5545108
1824714,Line 4,3,Detected by Max WIP,5545112
1824749,Line 3,16,Reject,5545208
1824833,Line 1,12,Detected by Max WIP,5545366
1824834,Line 1,7,Scratch,5545366
1824835,Line 1,16,Overweight,5545366
1824986,Line 3,8,Overweight,5545626
1824993,Line 3,1,Overweight,5545691
1824994,Line 3,4,Underweight,5545691
1824995,Line 3,17,Cosmetic Defect,5545691
1825017,Line 4,7,Detected by Max WIP,5545744
1825039,Line 3,3,Cosmetic Defect,5545763
1825040,Line 3,8,Overweight,5545763
1825045,Line 4,3,Reject,5545788
1825064,Line 3,6,Cosmetic Defect,5545798
1825065,Line 3,3,Overweight,5545798
1825066,Line 3,2,Underweight,5545798
1825081,Line 1,13,Reject,5545858
1825105,Line 1,4,xyz,5545896
1825150,Line 3,5,Underweight,5546056
1825186,Line 3,4,Cosmetic Defect,5546110
1825187,Line 3,5,Overweight,5546110
1825336,Line 4,11,Detected by Max WIP,5546393
1825398,Line 3,4,Cosmetic Defect,5546460
1825399,Line 3,12,Underweight,5546460
1825400,Line 3,1,Reject,5546460
1825401,Line 3,8,Scratch,5546460
1825557,Line 4,2,Detected by Max WIP,5546767
1825558,Line 4,7,Reject,5546767
1825585,Line 1,6,xyz,5546899
1825603,Line 2,8,Cosmetic Defect,5546928
1825604,Line 2,3,Overweight,5546928
1825605,Line 2,1,Detected by Max WIP,5546928
1825618,Line 1,2,Underweight,5546953
1825619,Line 1,4,Cosmetic Defect,5546953
1825626,Line 3,5,Out of Spec,5546958
1825652,Line 3,3,Overweight,5547012
1825653,Line 3,11,Out of Spec,5547012
1825654,Line 3,5,Detected by Max WIP,5547012
1825672,Line 2,9,Bad Packaging,5547028
1825673,Line 2,5,Overweight,5547028
1825674,Line 2,3,Reject,5547028
1825789,Line 2,2,Underweight,5547334
1825790,Line 3,7,Detected by Max WIP,5547341
1825791,Line 3,5,Overweight,5547341
1825799,Line 3,6,Underweight,5547368
1825833,Line 2,4,Out of Spec,5547387
1825834,Line 2,9,Reject,5547387
1825835,Line 2,6,Squished,5547387
1825839,Line 1,1,Cosmetic Defect,5547402
1825942,Line 4,4,Reject,5547608
1826031,Line 4,2,Reject,5547819
1826032,Line 4,5,Detected by Max WIP,5547819
1826038,Line 2,13,Cosmetic Defect,5547850
1826039,Line 2,3,Detected by Max WIP,5547850
1826049,Line 2,1,Scratch,5548207
1826058,Line 2,7,Out of Spec,5548216
1826059,Line 2,11,Overweight,5548216
1826060,Line 2,1,Underweight,5548216
1826061,Line 2,4,foreign particle,5548216
1826067,Line 3,8,Reject,5548226
1826068,Line 3,7,Overweight,5548226
1826069,Line 3,8,Scratch,5548226
1826167,Line 4,1,Reject,5548378
1826168,Line 4,1,Detected by Max WIP,5548378
1826262,Line 3,17,Detected by Max WIP,5548600
1826265,Line 1,11,Overweight,5548657
1826301,Line 2,5,Squished,5548711
1826302,Line 2,1,Overweight,5548711
1826303,Line 2,1,Scratch,5548711
1826421,Line 1,4,Bad Packaging,5548994
1826422,Line 1,1,Squished,5548994
1826447,Line 2,5,Underweight,5549040
1826479,Line 3,6,Overweight,5549202
1826594,Line 1,1,xyz,5549474
1826644,Line 1,3,Underweight,5549586
1826666,Line 2,9,foreign particle,5549615
1826667,Line 2,7,Cosmetic Defect,5549615
1826668,Line 2,8,Scratch,5549615
1826669,Line 2,2,Squished,5549615
1826676,Line 2,3,Scratch,5549645
1826680,Line 3,2,Scratch,5549648
1826681,Line 3,8,Overweight,5549648
1826682,Line 3,4,Cosmetic Defect,5549648
1826730,Line 3,5,Underweight,5549735
1826731,Line 3,5,Detected by Max WIP,5549735
1826732,Line 3,6,Overweight,5549735
1826781,Line 2,9,Underweight,5549896
1826795,Line 2,5,Squished,5549963
1826796,Line 2,2,Underweight,5549963
1826834,Line 1,6,Cosmetic Defect,5549998
1826835,Line 1,1,foreign particle,5549998
1826836,Line 1,6,Detected by Max WIP,5549998
1826940,Line 2,5,Cosmetic Defect,5550303
1826941,Line 2,1,Scratch,5550303
1826942,Line 2,11,Squished,5550303
1826943,Line 2,2,Bad Packaging,5550303
1826944,Line 2,1,Reject,5550303
1826959,Line 1,8,Cosmetic Defect,5550369
1826960,Line 1,10,Bad Packaging,5550369
1826967,Line 2,2,foreign particle,5550371
1826968,Line 2,8,Squished,5550371
1826969,Line 2,2,Detected by Max WIP,5550371
1826979,Line 4,2,Detected by Max WIP,5550419
1826980,Line 4,5,Reject,5550419
1826984,Line 4,4,Detected by Max WIP,5550425
1826985,Line 4,11,Reject,5550425
1826986,Line 4,14,Reject,5550429
1827035,Line 1,6,Bad Packaging,5550577
1827036,Line 1,4,Reject,5550577
1827040,Line 3,7,Underweight,5550669
1827041,Line 3,2,Reject,5550669
1827042,Line 3,7,Out of Spec,5550669
1827043,Line 3,4,Scratch,5550669
1827063,Line 3,15,Reject,5550696
1827064,Line 3,1,Underweight,5550696
1827151,Line 2,8,Detected by Max WIP,5550913
1827152,Line 2,23,foreign particle,5550913
1827153,Line 2,2,Scratch,5550913
1827154,Line 2,3,Squished,5550913
1827218,Line 4,12,Detected by Max WIP,5551047
1827223,Line 1,5,xyz,5551057
1827224,Line 1,6,Scratch,5551057
1827348,Line 3,7,Detected by Max WIP,5551338
1827377,Line 4,6,Reject,5551461
1827388,Line 1,6,foreign particle,5551489
1827389,Line 1,7,Bad Packaging,5551489
1827390,Line 1,1,Squished,5551489
1827404,Line 4,3,Detected by Max WIP,5551545
1827405,Line 4,16,Reject,5551545
1827503,Line 2,6,Underweight,5551786
1827508,Line 3,3,Detected by Max WIP,5551846
1827525,Line 4,1,Detected by Max WIP,5551869
1827526,Line 4,5,Reject,5551869
1827557,Line 3,1,Reject,5551901
1827561,Line 1,5,Out of Spec,5551907
1827562,Line 1,1,Detected by Max WIP,5551907
1827563,Line 1,5,Scratch,5551907
1827574,Line 4,25,Detected by Max WIP,5551938
1827575,Line 1,13,Underweight,5551943
1827576,Line 1,11,Detected by Max WIP,5551943
1827577,Line 1,14,Bad Packaging,5551943
1827593,Line 3,5,Scratch,5551952
1827594,Line 3,7,Detected by Max WIP,5551952
1827612,Line 1,10,Underweight,5552001
1827613,Line 1,14,Cosmetic Defect,5552001
1827634,Line 4,13,Reject,5552039
1827635,Line 4,6,Detected by Max WIP,5552039
